Product ID,Product Name,Category,Region,Sales Amount,Cost,Profit,Units Sold,Sales Date,Discount (%),Sales Channel,Customer Satisfaction Score,Customer Segment,Payment Method,Shipping Duration (days),Return Status
1003,Career Plus,Electronics,Europe,1254.62,2472.65,387.91,10,06-07-2024,9.01,In-store,3.1,Corporate,Bank Transfer,12,Returned
1004,Control X,Clothing,Europe,4244.7,3949.96,636.7,74,28-02-2024,27.33,Wholesale,1.7,Small Business,PayPal,9,Not Returned
1005,Process Pro,Groceries,North America,2251.4,1294.86,313.24,85,10-10-2024,17.67,Online,1.5,Retail,Credit Card,9,Returned
1006,I X,Clothing,Europe,1303.27,1063.35,942.18,19,14-01-2024,11.69,In-store,3,Retail,Debit Card,12,Returned
1007,Stuff X,Toys,North America,1642.21,665.08,905.69,78,03-08-2024,14.25,Wholesale,1.8,Small Business,Credit Card,6,Returned
1008,Type Ultra,Electronics,Europe,3233.67,3897.75,733.14,10,01-01-2024,26.76,Wholesale,4.1,Government,Credit Card,9,Returned
1009,Back Ultra,Electronics,Asia,4158.07,2408.23,937.19,87,09-04-2024,1.78,Wholesale,4.9,Small Business,Credit Card,1,Not Returned
1010,Southern X,Toys,Australia,4610.69,544.23,270.62,44,19-09-2024,23.22,Online,3.9,Small Business,PayPal,1,Returned
1011,Move Plus,Furniture,North America,3520.95,2654.86,624.71,9,04-10-2024,1.94,Online,1,Government,Debit Card,7,Not Returned
1012,Body Plus,Furniture,North America,2478.36,3919.95,177.42,23,04-10-2024,23.51,In-store,4,Small Business,Bank Transfer,13,Returned
1013,Wear Pro,Clothing,Asia,4158.51,446.8,308.31,72,10-09-2024,14.34,Online,4.5,Retail,Credit Card,13,Not Returned
1014,Pay X,Furniture,Europe,3345.08,704.13,466.27,13,12-07-2024,11.07,Wholesale,4.2,Government,Credit Card,10,Not Returned
1015,Business Ultra,Toys,Asia,1849.67,905.78,713.12,61,01-01-2024,7.3,In-store,2.5,Retail,Credit Card,15,Not Returned
1016,Administration Pro,Electronics,Australia,1484.17,162.45,356.79,53,24-02-2024,15.98,In-store,4.1,Corporate,PayPal,12,Not Returned
1017,National Plus,Clothing,North America,4519.91,138.25,613.53,33,14-03-2024,4.28,In-store,2.5,Small Business,Credit Card,14,Not Returned
1018,Family X,Electronics,Asia,952.52,3894.28,408.74,68,05-01-2024,9.73,Online,2.1,Retail,Bank Transfer,10,Returned
1019,Poor Plus,Toys,Africa,1362.24,965.46,349.05,47,29-09-2024,1.06,Online,3.8,Small Business,Bank Transfer,13,Returned
1020,Message Plus,Groceries,Asia,1193.34,3374.36,423.34,48,20-10-2024,28.93,Wholesale,4.2,Retail,Credit Card,11,Not Returned
1021,Law Plus,Groceries,Asia,4900.33,1496.98,918.65,88,20-12-2024,5.72,Wholesale,1.9,Retail,PayPal,1,Not Returned
1022,Break Plus,Furniture,North America,2538.21,2311.58,295.54,9,26-05-2024,9.28,Wholesale,2.6,Small Business,Credit Card,3,Not Returned
1023,Sit X,Furniture,North America,3407.42,994.69,796.11,17,21-11-2024,29.99,Wholesale,1,Corporate,PayPal,5,Not Returned
1024,Source Pro,Electronics,Australia,3118.47,2092.63,564.42,82,11-07-2024,25.94,Online,4.6,Small Business,Bank Transfer,11,Returned
1025,Lose Pro,Groceries,Australia,4517.54,3321.6,416.08,3,04-04-2024,17.8,In-store,4.9,Government,PayPal,5,Returned
1026,Republican Ultra,Groceries,Europe,1376.22,943.33,15.33,80,23-11-2024,28.4,In-store,2.3,Corporate,PayPal,2,Not Returned
1027,Lot Pro,Toys,Europe,538.55,3702.37,518.7,97,18-11-2024,3.33,Wholesale,1.5,Small Business,PayPal,9,Returned
1028,Impact Pro,Clothing,North America,672.62,249.27,618.24,57,06-06-2024,20.92,Wholesale,2.3,Government,Credit Card,15,Not Returned
1029,Much Ultra,Clothing,Europe,3169.29,3061.73,664.45,11,31-01-2024,2.21,Online,4.3,Small Business,PayPal,1,Not Returned
1030,Citizen Pro,Furniture,Europe,3803.95,1615.88,979.32,80,30-05-2024,11.66,In-store,2.8,Government,Debit Card,13,Returned
1031,Into Pro,Furniture,North America,966.65,3801.47,77.22,17,16-03-2024,23.8,In-store,2.8,Government,PayPal,14,Not Returned
1032,Me X,Electronics,Africa,4549.03,885.1,25.86,39,23-03-2024,16.65,Wholesale,4.9,Corporate,Debit Card,9,Returned
1033,Blood Plus,Toys,Asia,2738.56,1165.1,339.59,6,10-04-2024,22.02,In-store,2.8,Government,Debit Card,6,Returned
1034,Section Pro,Toys,Europe,1583.8,3211.06,556.14,76,04-10-2024,20.91,Wholesale,2.5,Government,PayPal,12,Not Returned
1035,Simply Plus,Clothing,Africa,3865.75,61.72,276.39,5,24-07-2024,6.46,In-store,2,Retail,Bank Transfer,7,Returned
1036,Hand Pro,Electronics,Europe,2898.63,2424.4,488.76,10,16-04-2024,25.85,Online,3,Retail,Credit Card,6,Not Returned
1037,Himself Pro,Electronics,Africa,824.31,1533.12,395.02,69,20-06-2024,13.73,Online,4.9,Government,Debit Card,14,Not Returned
1038,Instead Pro,Furniture,Australia,966.89,823.21,748.55,27,11-03-2024,9.18,In-store,3.4,Retail,Debit Card,14,Not Returned
1039,Interview X,Electronics,North America,2565.89,993.67,807.13,39,22-11-2024,6.18,Wholesale,2.3,Government,Debit Card,6,Not Returned
1040,Along Pro,Clothing,Africa,214.62,942.08,274.56,98,23-03-2024,20.39,Online,4.5,Small Business,PayPal,2,Returned
1041,Person X,Electronics,Europe,4891.42,1049.47,517.91,75,09-11-2024,22.07,Wholesale,1.1,Retail,Credit Card,1,Not Returned
1042,Church X,Groceries,North America,4640.83,2658.99,133.97,3,30-04-2024,28.66,Wholesale,4.5,Corporate,Bank Transfer,14,Not Returned
1043,Kid X,Groceries,Asia,2449.67,959.32,602.54,35,16-03-2024,29.85,In-store,1.8,Retail,Credit Card,9,Returned
1044,Require Ultra,Electronics,Africa,4043.63,3117,849.84,72,24-04-2024,26.54,Online,2.9,Corporate,Debit Card,3,Not Returned
1045,Purpose Plus,Electronics,North America,2319.36,1413.94,694.97,27,16-05-2024,19.75,Online,2.5,Government,PayPal,12,Not Returned
1046,Eat Ultra,Toys,Africa,1111.04,836.28,374.14,97,28-09-2024,14.26,Online,3.5,Government,Debit Card,14,Returned
1047,Blue Ultra,Toys,Europe,4610.05,269.21,159.19,55,13-01-2024,13.55,Wholesale,4.6,Corporate,Debit Card,7,Not Returned
1048,Glass Plus,Toys,Australia,2914.01,3104.73,450.68,23,27-08-2024,27.95,In-store,1.3,Small Business,Debit Card,3,Returned
1049,Game Plus,Groceries,Europe,3722.47,2420.39,174.15,58,17-01-2024,21.05,Wholesale,1.5,Small Business,Credit Card,15,Not Returned
1050,Degree Ultra,Clothing,Australia,1321.96,1093.49,676.69,50,28-05-2024,3.32,In-store,2.9,Small Business,Bank Transfer,1,Returned
1051,Visit Ultra,Groceries,Europe,569.87,291.9,950.17,53,11-06-2024,28.16,In-store,2.1,Small Business,Bank Transfer,10,Returned
1052,Much Plus,Electronics,Africa,2509.21,3104.32,702.96,21,07-10-2024,29.14,Wholesale,1.6,Retail,Debit Card,6,Not Returned
1053,Floor X,Furniture,Asia,777.24,1723.22,18.81,61,02-08-2024,3.09,In-store,3.6,Corporate,Bank Transfer,13,Not Returned
1054,Minute Ultra,Electronics,North America,3419.03,2278.1,832.59,72,17-08-2024,21.6,Online,2.2,Government,Bank Transfer,4,Returned
1055,Somebody Ultra,Furniture,Africa,3738.05,3952.96,48.33,27,13-10-2024,12.72,Online,1.3,Government,Bank Transfer,11,Not Returned
1056,Make Pro,Clothing,Asia,4165.46,3759.09,59.12,36,13-05-2024,14.54,Online,3.9,Small Business,Bank Transfer,4,Not Returned
1057,Wear Pro,Clothing,Europe,244.77,939.83,778.29,51,25-05-2024,3.29,Online,1.5,Retail,PayPal,7,Not Returned
1058,Occur Plus,Furniture,Asia,2513.57,2498.54,793.55,37,07-08-2024,12.15,Wholesale,1.5,Government,Debit Card,15,Not Returned
1059,Instead Ultra,Furniture,Africa,3642.96,639.87,287.6,15,24-11-2024,27.69,Online,2.9,Retail,Credit Card,15,Returned
1060,Remain X,Toys,Asia,3916.47,255.73,673.14,18,25-08-2024,15.08,Online,4.2,Government,Debit Card,2,Returned
1061,Nature Pro,Furniture,North America,3269.91,1391.22,646.87,64,10-06-2024,20.42,Wholesale,1,Small Business,Debit Card,7,Not Returned
1062,Successful Ultra,Electronics,Europe,3919.87,3902.62,14.93,48,19-07-2024,0.26,Online,3.4,Retail,PayPal,6,Returned
1063,Too Pro,Clothing,North America,490.69,777.95,954.86,28,06-09-2024,15.71,Online,4.1,Retail,Credit Card,2,Not Returned
1064,How Plus,Clothing,Europe,2661.41,3616.36,111.6,61,04-04-2024,16.91,In-store,2.9,Small Business,Debit Card,4,Not Returned
1065,Style Plus,Furniture,North America,1051.03,1678.78,702.12,3,16-01-2024,29.73,In-store,1.7,Government,Debit Card,12,Returned
1066,Look X,Clothing,Australia,2658.52,2544.81,647.92,50,29-03-2024,29.06,In-store,2.6,Retail,PayPal,6,Not Returned
1067,Wall X,Groceries,North America,2983.87,228.46,406.85,99,06-05-2024,11.45,In-store,3.7,Government,Credit Card,2,Not Returned
1068,Surface Plus,Electronics,Europe,520.74,423.43,774.59,77,09-05-2024,4.37,Wholesale,1.8,Retail,Debit Card,1,Returned
1069,Instead Plus,Groceries,North America,3597.11,1056.34,556.98,23,28-10-2024,8.89,Wholesale,4.1,Retail,Credit Card,7,Returned
1070,Huge X,Furniture,Asia,1496.18,3185.65,648,75,26-11-2024,28,In-store,2.5,Corporate,PayPal,11,Not Returned
1071,Fish Plus,Groceries,North America,3300.38,3327.5,886.1,99,04-02-2024,17.74,In-store,4.6,Retail,Bank Transfer,7,Not Returned
1072,Hour Ultra,Electronics,Europe,3639.1,2252.32,507.25,21,15-12-2024,22.2,Wholesale,3.9,Retail,PayPal,11,Not Returned
1073,Nice Pro,Clothing,Australia,2265.85,1078.89,541.15,100,19-06-2024,9.23,Wholesale,4,Small Business,Credit Card,13,Returned
1074,Hit Ultra,Clothing,Australia,3023.76,1738.2,794.57,21,10-06-2024,5.7,Online,3,Retail,Debit Card,6,Not Returned
1075,Number Plus,Electronics,Asia,1574.59,2008.73,370.19,82,25-03-2024,6.19,Wholesale,3.7,Small Business,PayPal,4,Not Returned
1076,Role X,Groceries,Australia,2016.52,417.71,413.65,8,21-09-2024,9.09,Online,2.4,Retail,Bank Transfer,12,Returned
1077,Yes X,Groceries,Europe,1002.47,1455.83,644.68,45,13-01-2024,23.04,Online,2.9,Government,Credit Card,2,Not Returned
1078,Keep Ultra,Groceries,Europe,3491.53,1037.98,124.62,38,02-04-2024,29.78,Wholesale,4.9,Corporate,Debit Card,14,Not Returned
1079,Against X,Groceries,Asia,4117.16,3874.55,430.27,28,28-01-2024,19.7,In-store,4.3,Retail,PayPal,12,Returned
1080,Specific X,Electronics,North America,3182.18,2709.3,222.39,99,27-07-2024,13.71,Online,4.4,Government,Bank Transfer,11,Not Returned
1081,Approach Ultra,Toys,North America,364.26,3566.74,763.34,2,28-11-2024,22.91,Online,2,Corporate,PayPal,10,Returned
1082,Enough Plus,Electronics,Africa,279.75,365.55,41.19,53,07-04-2024,0.61,Wholesale,4.2,Corporate,Credit Card,7,Returned
1083,Ok Ultra,Electronics,Africa,4105.59,3442.58,1.9,17,15-07-2024,9.25,Wholesale,2.5,Retail,PayPal,6,Returned
1084,Station Ultra,Clothing,North America,4057.94,1872.18,736.06,6,31-03-2024,11.19,Online,2.6,Small Business,Bank Transfer,13,Not Returned
1085,Writer Plus,Toys,North America,1845.92,3249.1,544.51,80,21-11-2024,23.55,Online,2.3,Corporate,PayPal,9,Returned
1086,Into Plus,Toys,Asia,1311.4,3766.55,857.54,54,02-01-2024,9.14,Wholesale,4.4,Corporate,Debit Card,3,Not Returned
1087,Music Pro,Clothing,North America,1234,3241.7,876.18,17,21-01-2024,25.63,In-store,2.1,Corporate,Debit Card,13,Returned
1088,Region Ultra,Electronics,Australia,4893.09,1284.57,64.58,31,20-01-2024,29.03,Wholesale,4.4,Small Business,Bank Transfer,4,Returned
1089,Room Pro,Clothing,Europe,2713.78,2910.8,367.94,26,19-07-2024,0.59,Wholesale,2.2,Corporate,Bank Transfer,12,Returned
1090,Life Ultra,Clothing,Africa,4939.63,3820.47,223.13,65,27-03-2024,13.79,Wholesale,2.3,Government,Credit Card,6,Not Returned
1091,Be Pro,Clothing,Africa,4263.22,98.21,427.93,30,24-03-2024,12.68,Wholesale,2.2,Retail,Credit Card,8,Not Returned
1092,Huge X,Electronics,Australia,1910.56,234.37,501.97,67,20-03-2024,17.76,Wholesale,3.9,Government,Credit Card,9,Not Returned
1093,Project Ultra,Electronics,Europe,2113.23,3021.33,885.68,89,02-09-2024,22.32,Online,2.4,Government,Debit Card,4,Returned
1094,Beautiful Ultra,Furniture,Europe,4237.76,2256.97,863.95,95,22-06-2024,5.35,Online,2.4,Corporate,Bank Transfer,2,Returned
1095,Rock Plus,Furniture,Asia,1146.08,2928.81,230.14,47,16-05-2024,10.18,Online,4.2,Retail,PayPal,2,Not Returned
1096,He Pro,Toys,Europe,66.48,1690.49,488.75,28,23-10-2024,3.91,Online,2.7,Retail,Debit Card,9,Returned
1097,Whom X,Toys,North America,1225.92,3862.8,542.85,32,19-03-2024,15.11,Wholesale,1.2,Corporate,PayPal,14,Not Returned
1098,Late X,Electronics,Europe,3147.66,2692.61,662.79,35,12-03-2024,21.12,Online,3.9,Government,Debit Card,15,Not Returned
1099,Left X,Clothing,Africa,2950.29,1208.38,449.82,95,20-09-2024,24.4,Online,4.7,Government,Credit Card,11,Returned
1100,Option Ultra,Clothing,Europe,1808.47,1612.11,656.73,30,06-01-2024,22.72,Wholesale,3.8,Corporate,Debit Card,7,Not Returned
1101,Top Plus,Groceries,Africa,1118.96,1348.45,47.76,35,08-02-2024,10.03,Wholesale,1.9,Small Business,Debit Card,10,Not Returned
1102,College Pro,Furniture,Europe,2949.46,237.15,765.12,4,09-01-2024,9.55,Wholesale,2.5,Retail,PayPal,9,Returned
1103,Meet Ultra,Toys,Africa,3406.86,1120.9,562.43,63,02-04-2024,25.9,Wholesale,2.2,Government,Debit Card,5,Not Returned
1104,Issue Pro,Electronics,Australia,1973.55,308.09,659.26,22,05-11-2024,26.84,Online,1.6,Small Business,Credit Card,8,Returned
1105,Strategy X,Groceries,Europe,3582.95,3955.57,462.99,23,10-12-2024,7.49,In-store,2.9,Retail,Debit Card,12,Not Returned
1106,Also Pro,Toys,North America,1006.55,2356.57,958.98,26,01-08-2024,18.66,In-store,1.8,Small Business,Debit Card,10,Not Returned
1107,Key Pro,Electronics,Europe,643.61,1386.91,479.09,70,21-12-2024,13.26,Wholesale,3,Retail,PayPal,13,Not Returned
1108,At X,Toys,Asia,2042.7,1606.56,277.86,2,19-08-2024,27.1,Wholesale,1.8,Corporate,Credit Card,11,Not Returned
1109,Student X,Electronics,Asia,980.69,1911.97,948.87,37,17-10-2024,17.56,In-store,2.7,Retail,Debit Card,6,Not Returned
1110,Animal Pro,Toys,Australia,1294.55,85.05,304.41,34,13-04-2024,11.54,In-store,4.8,Corporate,Bank Transfer,7,Not Returned
1111,Serious Plus,Groceries,Asia,4588.32,2116.54,818.65,41,24-06-2024,3.98,Online,3.7,Corporate,Credit Card,6,Returned
1112,Say Plus,Toys,Europe,2255.03,2206.43,57.92,71,20-08-2024,14.32,Online,2.3,Corporate,PayPal,2,Returned
1113,Citizen Ultra,Clothing,North America,386.32,780.33,311.71,46,16-03-2024,2.54,Wholesale,1.3,Corporate,Debit Card,7,Not Returned
1114,Two X,Groceries,Africa,4640.41,1593.25,593.75,60,06-04-2024,29.13,Online,1,Small Business,Debit Card,10,Returned
1115,Answer Pro,Groceries,Australia,873.36,1094.2,207.2,98,11-04-2024,17.09,In-store,2,Small Business,Credit Card,12,Returned
1116,Congress Ultra,Toys,Australia,965.64,2252.46,235.18,61,16-09-2024,9.53,Online,3.9,Government,Bank Transfer,6,Returned
1117,Degree Ultra,Toys,Australia,2531.14,2853.08,631.95,46,12-11-2024,10.49,In-store,2.5,Retail,Credit Card,11,Not Returned
1118,Visit X,Groceries,Asia,277.43,3113.85,176.56,13,24-09-2024,14.9,Online,4.8,Retail,Credit Card,12,Not Returned
1119,Game Ultra,Groceries,Australia,1769.78,1489.45,149.37,2,08-01-2024,0.68,Online,4.6,Retail,Credit Card,2,Not Returned
1120,Sea Pro,Electronics,North America,451.39,758.58,574.67,86,18-10-2024,1.3,In-store,4.5,Retail,Credit Card,13,Returned
1121,Win Plus,Furniture,Asia,107.2,3413.89,708.49,81,16-12-2024,21.68,Wholesale,3.1,Government,Credit Card,2,Returned
1122,Free X,Groceries,Australia,4213.53,1534.58,592.67,75,07-04-2024,21.18,In-store,3.6,Retail,Debit Card,2,Returned
1123,Former Pro,Toys,Australia,2730.14,871.05,526.4,4,29-07-2024,15.4,In-store,4.9,Retail,Credit Card,7,Returned
1124,Use X,Toys,Australia,3149.33,2788.76,579.63,50,14-05-2024,17.91,In-store,4.5,Government,Debit Card,13,Returned
1125,Truth X,Clothing,Europe,681.03,3291.27,68.8,36,01-01-2024,2.52,Wholesale,3.9,Corporate,Debit Card,13,Not Returned
1126,Institution X,Groceries,Asia,1965.85,419.61,611.51,46,16-05-2024,25.46,In-store,1.2,Retail,PayPal,10,Returned
1127,Toward Pro,Groceries,Europe,3185.04,318.75,484.98,54,19-04-2024,11.3,In-store,3.6,Retail,PayPal,8,Returned
1128,Provide Ultra,Clothing,Africa,1991.68,1252.91,536.53,43,12-09-2024,18.04,Wholesale,4.6,Retail,Debit Card,5,Not Returned
1129,Example X,Furniture,Africa,2728.92,2890.38,473.45,86,01-10-2024,17.17,Wholesale,3.9,Retail,Credit Card,10,Not Returned
1130,Crime Plus,Electronics,Europe,4757.96,2093.97,663.97,78,23-07-2024,12.58,In-store,1.3,Government,Debit Card,11,Not Returned
1131,Although Ultra,Furniture,Europe,398.89,654.02,725.89,17,23-02-2024,7.83,In-store,2,Retail,Credit Card,12,Not Returned
1132,Western Pro,Groceries,North America,3000.05,3946.61,870.8,58,09-11-2024,15.86,In-store,1.6,Corporate,PayPal,4,Not Returned
1133,Hospital Plus,Toys,Africa,2827.25,2298.11,566.93,1,09-01-2024,18.41,Wholesale,4.7,Small Business,Debit Card,2,Returned
1134,Themselves Ultra,Electronics,Australia,1161.74,681.37,519.84,22,21-06-2024,21,In-store,2.9,Small Business,Debit Card,10,Returned
1135,Cost Pro,Furniture,Africa,500.69,3047.34,212.39,53,23-11-2024,13.24,In-store,3.7,Retail,Credit Card,9,Not Returned
1136,South Plus,Clothing,Australia,4381.62,1104.33,834.66,33,22-10-2024,15.09,Wholesale,2.4,Government,Credit Card,4,Returned
1137,Phone X,Groceries,Australia,2610.52,1674.96,948.33,3,11-01-2024,7,Wholesale,1,Corporate,Credit Card,3,Returned
1138,Someone Ultra,Electronics,Europe,3758.44,1799.75,288.14,57,11-12-2024,21.87,In-store,2.7,Retail,Credit Card,15,Not Returned
1139,Nor X,Clothing,North America,195.49,2425.5,407.23,86,19-03-2024,4.87,Online,4.4,Corporate,PayPal,3,Returned
1140,Customer Ultra,Groceries,North America,3280.77,437.07,548.55,43,19-02-2024,8.9,Online,1.2,Government,Bank Transfer,1,Not Returned
1141,Father Plus,Groceries,Australia,4935.62,2312.94,976.38,43,21-08-2024,25.14,Wholesale,4.3,Small Business,PayPal,4,Not Returned
1142,Watch Pro,Furniture,North America,4211.29,1025.41,222.52,13,08-12-2024,19.93,Wholesale,4.8,Retail,Credit Card,11,Not Returned
1143,Article X,Clothing,Asia,1592.27,2009.17,399.96,54,20-07-2024,20.47,Online,2.9,Corporate,PayPal,14,Returned
1144,Seven Pro,Toys,Asia,1091.12,2110.36,298.13,79,18-11-2024,9.21,Online,1.2,Government,Credit Card,6,Returned
1145,Fill Plus,Groceries,Europe,1607.39,2113.34,826.98,88,27-11-2024,24.97,Online,4.2,Corporate,Bank Transfer,3,Not Returned
1146,Ready Plus,Furniture,Africa,962.16,2485.43,847.07,1,19-07-2024,11.29,Wholesale,3.1,Small Business,PayPal,2,Returned
1147,Yet X,Electronics,Asia,1086.66,1731.27,489.9,65,14-07-2024,17.45,Wholesale,4.6,Government,Bank Transfer,12,Returned
1148,Produce X,Groceries,Europe,573.23,3939.83,842.23,57,12-08-2024,10.89,In-store,4.5,Government,Bank Transfer,2,Returned
1149,Resource X,Clothing,Asia,3948.32,995.89,440.76,35,02-04-2024,5.9,Wholesale,3,Small Business,Bank Transfer,14,Not Returned
1150,Fight Pro,Clothing,Australia,3910.77,1756.84,39.92,31,18-03-2024,5.45,Wholesale,2.8,Corporate,Credit Card,8,Returned
1151,Why X,Electronics,Europe,716.72,676.44,588.73,72,29-06-2024,25.99,Wholesale,4.4,Retail,PayPal,15,Not Returned
1152,Green Ultra,Groceries,North America,1737.83,2288.02,322.45,91,09-10-2024,2.65,In-store,3.6,Retail,Credit Card,14,Returned
1153,Minute Pro,Clothing,Asia,4500.48,2755.97,938.82,75,15-07-2024,27.97,In-store,3.2,Government,PayPal,5,Not Returned
1154,Truth Ultra,Clothing,Asia,4602.8,980.43,861.75,1,11-08-2024,25.07,Wholesale,3.8,Government,Debit Card,3,Not Returned
1155,Describe Pro,Toys,Australia,4554.87,3080.84,633.56,55,11-03-2024,17.79,Wholesale,1.4,Corporate,Bank Transfer,5,Not Returned
1156,Item Ultra,Electronics,Asia,4455.58,1324.99,729.64,4,27-09-2024,2.62,In-store,4.1,Small Business,PayPal,4,Not Returned
1157,Ahead Pro,Toys,Africa,2470.93,2048.22,186.86,3,07-12-2024,12.6,Online,3.2,Retail,Debit Card,1,Returned
1158,Its Pro,Furniture,Africa,1050.68,3879.65,454.54,79,16-10-2024,29.45,Online,1.6,Government,Debit Card,8,Returned
1159,Above Plus,Electronics,North America,985.85,3678.42,784.36,64,13-12-2024,27.72,In-store,4.9,Small Business,Credit Card,4,Returned
1160,Seat Pro,Groceries,Europe,4055.1,2193.11,720.43,85,20-01-2024,26.76,In-store,2.2,Government,PayPal,10,Not Returned
1161,Bad Plus,Furniture,Europe,2306.62,1833.08,989.55,52,03-10-2024,26.18,Wholesale,1.3,Government,Bank Transfer,7,Not Returned
1162,Dark X,Toys,Africa,319.25,1276.21,748.12,75,19-11-2024,28.47,Wholesale,1,Government,Credit Card,1,Returned
1163,Remember Plus,Groceries,Africa,239.6,2335.22,390.89,88,06-02-2024,23.73,Wholesale,2.3,Retail,PayPal,6,Not Returned
1164,Civil Pro,Groceries,Australia,67.71,1144.44,883.45,60,13-10-2024,1.42,In-store,1.9,Small Business,Bank Transfer,15,Returned
1165,Fact Plus,Groceries,Africa,3465.84,2995.57,954.1,38,22-08-2024,15.46,Online,2.5,Small Business,Debit Card,12,Not Returned
1166,Important Plus,Groceries,Australia,2171.83,2642.43,789,83,08-04-2024,19.36,In-store,3.6,Retail,Bank Transfer,3,Returned
1167,Exactly Plus,Groceries,North America,1733.98,3962.57,892.19,68,20-04-2024,1.68,Online,5,Retail,Debit Card,4,Returned
1168,Letter Pro,Clothing,Europe,809.52,1053.83,33.05,75,30-10-2024,24.2,In-store,1.6,Corporate,PayPal,5,Not Returned
1169,Style X,Toys,North America,1016.58,3971.69,974.75,4,13-06-2024,10.08,In-store,2.3,Government,Debit Card,9,Returned
1170,Rich Ultra,Furniture,North America,1584.73,2513.37,120.95,35,17-12-2024,5.93,In-store,2.5,Retail,PayPal,3,Not Returned
1171,Firm Pro,Toys,Africa,1615.06,3386.47,975.38,63,08-07-2024,16.76,Online,2,Small Business,Credit Card,14,Returned
1172,Decade Ultra,Toys,North America,1633.88,3452.42,157.99,18,14-08-2024,19.57,Wholesale,1.6,Retail,Debit Card,12,Returned
1173,Sort X,Clothing,North America,3951.67,1338.1,479.58,94,15-10-2024,18.7,Online,4.8,Corporate,PayPal,11,Returned
1174,Leg X,Furniture,Australia,101.56,2124.1,856.47,26,03-02-2024,26.94,In-store,1.2,Retail,Credit Card,14,Not Returned
1175,Team X,Clothing,Australia,501.37,2425.46,398.13,28,06-03-2024,0.16,Online,4.2,Government,Bank Transfer,9,Returned
1176,Day Pro,Groceries,Australia,341.6,795.95,433.46,93,04-02-2024,0.07,Wholesale,1.1,Corporate,PayPal,9,Returned
1177,Effort Pro,Furniture,Asia,1237.24,3928.05,810.3,13,02-01-2024,19.75,Online,1.1,Small Business,Credit Card,4,Not Returned
1178,Hour X,Groceries,North America,3439.25,1133.99,356.99,36,25-01-2024,13.81,Online,3.9,Retail,Debit Card,11,Returned
1179,It Pro,Electronics,Australia,4895.35,2696.27,822.03,40,28-02-2024,10.86,Online,2.7,Retail,Debit Card,11,Returned
1180,Simply Plus,Electronics,North America,4066.68,483.5,231.56,83,29-07-2024,11.35,Wholesale,1.7,Corporate,Bank Transfer,11,Not Returned
1181,Economic Plus,Electronics,North America,2264.01,1830.11,571.9,6,01-02-2024,8.7,Online,2.1,Government,Debit Card,4,Returned
1182,On Pro,Electronics,Europe,364.17,3020.73,507.02,95,12-03-2024,22.59,Online,4.2,Small Business,Credit Card,13,Returned
1183,Commercial Pro,Furniture,Australia,2777.11,2941.16,355.4,27,16-12-2024,5.76,In-store,2.1,Retail,Debit Card,3,Returned
1184,Rise Pro,Toys,Australia,3025.88,881.96,235.11,33,12-09-2024,17.72,Online,3.8,Government,Bank Transfer,4,Returned
1185,You X,Toys,Australia,4776.14,639.61,810.03,69,27-03-2024,18.74,Wholesale,2.3,Retail,Bank Transfer,8,Not Returned
1186,Begin X,Furniture,Australia,2019.1,3900.5,605.31,67,16-12-2024,18.75,Online,3.3,Corporate,Debit Card,8,Returned
